ApplicationDate,Age,AnnualIncome,CreditScore,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,EmploymentStatus,EducationLevel,Experience,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2011-02-06,33.0,216300.0,671.0,36599.0,48.0,Married,2.0,Mortgage,105.0,0.0360444621015674,3.0,0.0,0.2890598724294327,0.0,Auto,0.0,30.0,17.0,8510.0,395.0,67820.0,3996.0,18025.0,0.370150206649686,3.0,Employed,Master,12.0,63824.0,0.206099,0.2346321853034933,1182.3597883979496,0.0714207926989153,1.0,31.435646324449404
1999-04-23,46.0,29968.0,630.0,129587.0,48.0,Divorced,2.0,Mortgage,236.0,0.3331541226963058,7.0,1.0,0.3083567894113763,0.0,Home,0.0,26.0,22.0,12445.0,6856.0,19301.0,1097.0,2497.333333333333,0.8894457816313954,2.0,Employed,Associate,26.0,18204.0,0.319587,0.3011948530921904,4674.918581112235,1.9664649951063409,0.0,68.47278492373226
2007-10-05,18.0,123189.0,842.0,4418.0,24.0,Single,1.0,Rent,589.0,0.2394813832052549,5.0,1.0,0.2470632293212248,1.0,Home,0.0,29.0,15.0,10073.0,248.0,18393.0,2587.0,10265.75,0.8026374907831583,8.0,Employed,High School,0.0,15806.0,0.0684179999999999,0.0547343999999999,194.7619007004676,0.0763472615932072,1.0,43.18260793804343
2007-10-16,29.0,78911.0,655.0,49539.0,48.0,Divorced,2.0,Mortgage,303.0,0.2915249598429344,1.0,1.0,0.3370228742329133,0.0,Other,0.0,22.0,18.0,773.0,1042.0,87154.0,22684.0,6575.916666666667,0.8677534212081883,6.0,Unemployed,High School,8.0,64470.0,0.227039,0.2724468,1705.1972505660556,0.305386663542379,0.0,56.09717859294398
2015-12-27,48.0,131518.0,850.0,19575.0,96.0,Single,0.0,Rent,1801.0,0.1996049533447762,3.0,1.0,0.2022716967519715,0.0,Debt Consolidation,0.0,21.0,10.0,7980.0,822.0,20410.0,18129.0,10959.833333333334,0.789413016027376,3.0,Employed,Master,24.0,2281.0,0.139575,0.1319954079778003,331.1907045221871,0.1945459059160437,1.0,27.92523721259008
1998-08-21,63.0,59372.0,701.0,26778.0,60.0,Single,3.0,Own,221.0,0.3095924471149741,4.0,1.0,0.2718849473658565,0.0,Home,0.0,27.0,23.0,3640.0,3447.0,86245.0,1127.0,4947.666666666667,0.7463593744839693,3.0,Employed,High School,42.0,85118.0,0.191278,0.2294736663207152,754.0748905534341,0.1970777249653238,0.0,48.74340522520561
1988-02-11,30.0,24456.0,801.0,17798.0,60.0,Widowed,4.0,Mortgage,105.0,0.3404498711123399,2.0,0.0,0.0920594333239928,0.0,Education,0.0,20.0,3.0,7983.0,2634.0,26591.0,24510.0,2038.0,0.7436066258507388,9.0,Employed,Bachelor,6.0,2081.0,0.132298,0.1182893178053639,394.369826910207,0.2450293556968631,0.0,55.762180303041454
1992-10-02,41.0,300000.0,850.0,8027.0,48.0,Married,3.0,Other,224.0,0.4093577192722728,6.0,0.0,0.1586536762039294,0.0,Debt Consolidation,0.0,28.0,10.0,1645.0,1984.0,52169.0,37243.0,25000.0,0.7998787092700576,2.0,Employed,Bachelor,18.0,14926.0,0.088027,0.0870793349879653,198.6408820410992,0.0169056352816439,1.0,30.457354133099848
1985-01-23,56.0,300000.0,706.0,29285.0,60.0,Single,2.0,Mortgage,634.0,0.6559096764070143,2.0,2.0,0.4695297560804698,0.0,Home,0.0,28.0,7.0,66991.0,5654.0,196863.0,4097.0,25000.0,0.7917625337432049,7.0,Employed,High School,30.0,192766.0,0.1912849999999999,0.1913943783799148,761.9176727779358,0.0558367069111174,1.0,40.11291196052426
1985-01-25,29.0,49916.0,784.0,33195.0,84.0,Married,1.0,Mortgage,370.0,0.529298270008189,1.0,0.0,0.0844114764744139,0.0,Debt Consolidation,0.0,20.0,22.0,7024.0,524.0,7548.0,3688.0,4159.666666666667,0.9405607201434044,3.0,Employed,Bachelor,4.0,3860.0,0.176195,0.1521515790203309,644.5694473076492,0.2439064301564987,0.0,49.2482657374788
2019-07-05,44.0,136297.0,,,36.0,Single,0.0,Rent,,0.3777930820069872,5.0,1.0,0.1794875008305705,,,0.0,30.0,12.0,22220.0,,,167936.0,11358.083333333334,0.9316513890895678,9.0,Employed,High School,24.0,,,0.2086752458354195,1526.0954548497375,0.2457364832549274,1.0,37.21893423191587
1986-10-30,30.0,56368.0,648.0,33254.0,72.0,Married,2.0,Own,605.0,0.3559996604351535,1.0,0.0,0.0813019054207608,0.0,Other,0.0,28.0,8.0,794.0,2957.0,17665.0,3099.0,4697.333333333333,0.8017682524628275,6.0,Employed,High School,6.0,14566.0,0.234254,0.2625567597438592,921.5607321732332,0.3249845441753974,0.0,60.12607173409239
1990-01-07,42.0,15000.0,407.0,126585.0,96.0,Divorced,2.0,Mortgage,385.0,0.5310742248421986,2.0,0.0,0.1644778261479898,1.0,Home,0.0,24.0,23.0,4909.0,115.0,21035.0,667661.0,1250.0,0.5939341163201293,3.0,Employed,High School,18.0,2521.0,0.468085,0.4793708186552928,5177.267064359485,4.449813651487588,0.0,82.98589335842475
1986-07-23,46.0,15000.0,397.0,24498.0,48.0,Single,0.0,Mortgage,474.0,0.1216903564737691,3.0,1.0,0.2165381304921385,0.0,Other,0.0,28.0,7.0,1254.0,136.0,1390.0,13207.0,1250.0,0.9025513880662228,7.0,Employed,Bachelor,23.0,8790.0,0.330998,0.3433769906716469,944.9374923588684,1.1351499938870948,0.0,-9999999.0
1988-01-04,33.0,300000.0,850.0,10318.0,36.0,Married,3.0,Own,330.0,0.292878630279221,2.0,2.0,0.3184242729644084,0.0,Home,0.0,25.0,20.0,7187.0,285.0,19212.0,39814.0,25000.0,0.8724154770791721,7.0,Employed,High School,9.0,1837.0,0.080318,0.0760262173387638,321.44047943861074,0.0260576191775444,1.0,31.824427667899727
2006-07-01,50.0,15000.0,300.0,17748.0,36.0,Married,0.0,Mortgage,713.0,0.52397367443936,3.0,0.0,0.2358081105529611,0.0,Home,0.0,15.0,7.0,6148.0,772.0,6962.0,42413.0,1250.0,0.7198968462885672,3.0,Employed,Master,28.0,4119.0,0.3627479999999999,0.3842146995595543,837.5865100393346,1.2404692080314677,0.0,68.45397028704616
1986-03-11,35.0,15000.0,512.0,16842.0,60.0,Married,1.0,Own,936.0,0.550109653254876,0.0,0.0,0.1461317261561503,0.0,Education,0.0,30.0,5.0,7683.0,1881.0,68806.0,6222.0,1250.0,0.7913515184095645,2.0,Employed,Associate,12.0,62584.0,0.275842,0.3050017701196147,550.0815539034763,1.188865243122781,0.0,65.71949912231977
1991-08-15,28.0,15000.0,322.0,87136.0,72.0,Widowed,0.0,Own,487.0,0.2947628165942116,1.0,1.0,0.436748306085165,0.0,Debt Consolidation,0.0,34.0,29.0,583.0,892.0,53559.0,42421.0,1250.0,0.7953957952844263,5.0,Employed,Bachelor,5.0,11138.0,0.451136,0.4975474550915069,3817.72349281949,3.4437787942555924,0.0,79.56955007310813
2015-05-15,35.0,268031.0,762.0,56497.0,24.0,Married,1.0,Own,538.0,0.3483764053571753,3.0,0.0,0.5077290689885892,0.0,Home,0.0,24.0,29.0,460.0,603.0,35437.0,440795.0,22335.916666666668,0.5848707353473337,3.0,Employed,Associate,13.0,7254.0,0.1604969999999999,0.1500559696873078,2739.500394040527,0.1467367757031325,1.0,36.28785292178932
2013-02-23,44.0,70037.0,617.0,23970.0,24.0,Married,2.0,Mortgage,278.0,0.1809262209951311,3.0,0.0,0.581036143096241,0.0,Auto,0.0,21.0,23.0,15172.0,637.0,339459.0,148230.0,5836.416666666667,0.7102718879573594,4.0,Employed,Bachelor,23.0,191229.0,0.2004699999999999,0.2405639999999999,1267.9950502423012,0.2648877108229595,0.0,62.75518892684703
2011-02-21,44.0,23839.0,556.0,23166.0,72.0,Married,2.0,Other,1263.0,0.4308875953319341,4.0,1.0,0.2701403716413493,0.0,Education,0.0,23.0,16.0,1383.0,511.0,85237.0,18982.0,1986.5833333333333,0.6344996551376604,4.0,Self-Employed,Master,26.0,66255.0,0.270166,0.2858541692945565,675.9419619509721,0.9760184379970496,0.0,70.81455849795832
1997-03-28,39.0,284786.0,835.0,19996.0,24.0,Married,0.0,Mortgage,6943.0,0.0814265081926751,5.0,0.0,0.6694496476283373,0.0,Debt Consolidation,0.0,26.0,23.0,6093.0,536.0,6629.0,68855.0,23732.166666666668,0.7564869824184075,4.0,Employed,High School,16.0,2172.0,0.087496,0.0807258093078974,905.0269895397432,0.3306915504079446,1.0,35.49953367180808
2017-03-01,63.0,300000.0,776.0,24696.0,48.0,Married,4.0,Mortgage,1381.0,0.285185969107277,1.0,0.0,0.206953879468729,0.0,Auto,0.0,16.0,16.0,2206.0,329.0,61921.0,6029.0,25000.0,0.8060268417906975,6.0,Unemployed,Master,40.0,55892.0,0.141696,0.1700351999999999,712.6491001201971,0.0837459640048078,1.0,28.540871716467777
1999-02-24,24.0,15000.0,379.0,7042.0,60.0,Single,3.0,Own,456.0,0.2943754076648737,4.0,2.0,0.4407622516132686,1.0,Auto,0.0,31.0,9.0,1305.0,3408.0,22160.0,115676.0,1250.0,0.8244467504009844,4.0,Employed,High School,2.0,7175.0,0.3325419999999999,0.3121106276422464,233.0987075151205,0.5512789660120964,0.0,89.10381569112616
1987-10-10,30.0,300000.0,850.0,65847.0,84.0,Single,0.0,Rent,390.0,0.0724539501693701,6.0,0.0,0.3458636360507088,0.0,Home,1.0,13.0,1.0,593.0,1809.0,90537.0,14826.0,25000.0,0.5816204649483874,5.0,Employed,Bachelor,5.0,75711.0,0.175847,0.1684449762359398,1339.7256124877254,0.069189024499509,1.0,32.83069398352688
2011-03-06,23.0,203619.0,,,24.0,Divorced,0.0,Mortgage,,0.4294171671724904,2.0,1.0,0.3056785496742777,,,0.0,19.0,19.0,1959.0,,,38279.0,16968.25,0.8320951229464078,11.0,Employed,Associate,0.0,,,0.1248053476241854,815.8465171462443,0.0982332601857141,1.0,38.02614235069723
1995-10-10,29.0,97529.0,736.0,5434.0,36.0,Married,0.0,Mortgage,160.0,0.4249911224163035,1.0,1.0,0.1305696831925467,0.0,Home,0.0,21.0,21.0,363.0,1027.0,161436.0,25187.0,8127.416666666667,0.6469300620807241,5.0,Employed,Doctorate,6.0,136249.0,0.132434,0.123493235801884,181.3945309702492,0.0420052945446276,1.0,37.407823357697815
2019-01-20,35.0,22258.0,668.0,42298.0,36.0,Married,2.0,Rent,450.0,0.4278305827949811,5.0,0.0,0.0582976205510911,0.0,Education,0.0,25.0,19.0,6246.0,153.0,41083.0,1540689.0,1854.8333333333333,0.768157816043209,3.0,Employed,Bachelor,10.0,7352.0,0.203298,0.2086286501438015,1590.6033345313033,1.100154551818476,0.0,61.92020602845589
1986-05-02,18.0,65211.0,545.0,8220.0,84.0,Married,0.0,Mortgage,426.0,0.3199145620945528,3.0,0.0,0.2515377827197655,0.0,Debt Consolidation,0.0,24.0,26.0,219.0,183.0,4969.0,138987.0,5434.25,0.8883554667391242,11.0,Employed,High School,0.0,8088.0,0.27072,0.266894219094977,217.02210106145043,0.1183276627062521,0.0,62.99932011522221
1989-02-25,59.0,113390.0,619.0,34942.0,72.0,Widowed,0.0,Rent,134.0,0.2353458663312672,2.0,0.0,0.1638129258204323,0.0,Home,0.0,29.0,14.0,523.0,846.0,327168.0,8820.0,9449.166666666666,0.854438116798327,4.0,Employed,High School,35.0,318348.0,0.250442,0.2898670333946777,1028.4819476251096,0.1230248114604578,0.0,54.8499776095872
2006-05-06,19.0,300000.0,850.0,46311.0,36.0,Single,2.0,Rent,326.0,0.2289473393012324,3.0,1.0,0.1340275954939009,1.0,Home,0.0,22.0,26.0,6107.0,2082.0,514653.0,43113.0,25000.0,0.8447855447824916,5.0,Employed,High School,0.0,471540.0,0.116311,0.0994866138670339,1493.2097122669156,0.0727683884906766,1.0,29.61806430091152
1986-09-06,28.0,267251.0,758.0,7030.0,72.0,Married,0.0,Mortgage,824.0,0.4314614759084312,0.0,0.0,0.1176732057188739,0.0,Debt Consolidation,0.0,27.0,2.0,6133.0,2100.0,35984.0,38074.0,22270.916666666668,0.5754272299731374,12.0,Employed,High School,3.0,8361.0,0.15303,0.1570182384164161,151.34187292019806,0.0437944197591117,1.0,30.338825788341985
1982-12-24,25.0,51480.0,850.0,9050.0,60.0,Married,1.0,Mortgage,138.0,0.2108189001151593,2.0,1.0,0.3587440712732038,0.0,Debt Consolidation,0.0,24.0,19.0,4168.0,689.0,61884.0,28245.0,4290.0,0.8940586895958096,4.0,Self-Employed,High School,0.0,33639.0,0.09905,0.0948264984647397,189.99012025258065,0.07645457348545,1.0,37.37666999147435
2018-06-26,35.0,35004.0,602.0,22413.0,108.0,Single,3.0,Mortgage,2361.0,0.3494890525377385,2.0,0.0,0.1866916583421398,0.0,Debt Consolidation,0.0,21.0,3.0,8941.0,1651.0,186552.0,59048.0,2917.0,0.8186746704363472,2.0,Employed,High School,13.0,127504.0,0.276413,0.3241041952621316,641.4146356883489,1.029281671473551,0.0,58.625611892318965
2006-05-18,41.0,15000.0,403.0,22334.0,60.0,Single,0.0,Rent,112.0,0.2159288172855831,4.0,2.0,0.1272539194535073,0.0,Auto,0.0,26.0,18.0,9512.0,773.0,33382.0,21082.0,1250.0,0.9417265022544652,7.0,Employed,High School,21.0,12300.0,0.335834,0.3183269072125164,747.9227703043381,0.6879382162434705,0.0,68.11264249396595
1985-05-08,21.0,170439.0,850.0,30175.0,48.0,Single,1.0,Mortgage,259.0,0.2232653211194314,2.0,2.0,0.2674183868692347,0.0,Auto,0.0,28.0,19.0,2361.0,941.0,70296.0,9043.0,14203.25,0.751556332920214,3.0,Employed,Bachelor,1.0,61253.0,0.110175,0.1198242693048643,794.3631525145074,0.0741635296509254,1.0,26.865102941335405
2017-01-03,27.0,300000.0,850.0,45577.0,48.0,Single,1.0,Rent,141.0,0.3461244794892478,2.0,1.0,0.3052983781507852,0.0,Debt Consolidation,1.0,27.0,13.0,8231.0,2244.0,16187.0,52925.0,25000.0,0.7443099769489935,3.0,Employed,Bachelor,1.0,3159.0,0.125577,0.1207785683877629,1201.9602287699502,0.053718409150798,1.0,31.629830498935075
2013-07-09,56.0,300000.0,784.0,7205.0,36.0,Married,2.0,Mortgage,110.0,0.2937444723327789,5.0,2.0,0.6347516562990126,0.0,Auto,0.0,27.0,19.0,665.0,261.0,11318.0,105260.0,25000.0,0.9140010646176394,4.0,Employed,High School,32.0,8809.0,0.110205,0.0900136700759289,229.1216578279007,0.013564866313116,1.0,38.7906869692689
1999-01-29,56.0,15000.0,547.0,9785.0,12.0,Married,0.0,Own,229.0,0.2110560546169659,4.0,2.0,0.3975142866231723,0.0,Debt Consolidation,0.0,20.0,22.0,5170.0,1585.0,109103.0,2806.0,1250.0,0.800209264524516,5.0,Employed,High School,34.0,106297.0,0.211285,0.1964207282132229,904.7532778026268,0.9070026222421016,0.0,67.54093314512684
1988-12-30,54.0,58725.0,771.0,6820.0,48.0,Married,0.0,Rent,274.0,0.0241536110414057,3.0,0.0,0.3587899985084564,0.0,Home,0.0,21.0,8.0,6487.0,2702.0,512283.0,2442.0,4893.75,0.9693307333944235,3.0,Employed,Doctorate,31.0,509841.0,0.12632,0.101056,173.3188922037696,0.0914061593264407,1.0,30.703514250235656
1985-04-07,27.0,15000.0,386.0,20675.0,12.0,Single,1.0,Other,1166.0,0.3678160296743124,4.0,2.0,0.2432228962993302,0.0,Education,0.0,24.0,13.0,273.0,301.0,133092.0,36620.0,1250.0,0.8438269138055443,3.0,Employed,High School,6.0,96472.0,0.302675,0.3349401534977939,2051.2456734376906,2.5737965387501527,0.0,71.71499124650322
1988-12-02,45.0,15000.0,300.0,53166.0,48.0,Single,0.0,Own,205.0,0.1845304821144539,0.0,2.0,0.2004329349641883,0.0,Debt Consolidation,0.0,28.0,27.0,4683.0,1670.0,179156.0,35513.0,1250.0,0.79972715212651,3.0,Employed,Bachelor,22.0,143643.0,0.408166,0.4232654763127665,2313.4478082847018,2.0147582466277614,0.0,64.85633635749213
2016-04-14,58.0,79799.0,730.0,16826.0,48.0,Divorced,3.0,Mortgage,1018.0,0.184311535000236,7.0,2.0,0.1979333245922757,0.0,Home,0.0,10.0,4.0,4861.0,4799.0,368592.0,24195.0,6649.916666666667,0.7565693922191856,3.0,Self-Employed,Bachelor,33.0,344397.0,0.156826,0.1588512511253673,475.8642138042181,0.2246440502468779,1.0,36.54915282520972
1992-05-10,32.0,45385.0,589.0,8167.0,48.0,Married,1.0,Rent,771.0,0.3537022670381511,5.0,1.0,0.067335280558388,0.0,Auto,0.0,26.0,23.0,4150.0,1176.0,41583.0,39882.0,3782.0833333333335,0.5571182310158219,6.0,Employed,High School,9.0,1701.0,0.218667,0.21968083378082,257.16864587829855,0.27185245677073,0.0,62.7802178659164
1983-09-10,20.0,58896.0,582.0,12877.0,48.0,Single,2.0,Rent,384.0,0.2240757739058901,1.0,0.0,0.1910923036264697,0.0,Home,0.0,30.0,20.0,1587.0,789.0,23789.0,14915.0,4908.0,0.9382081917808608,5.0,Employed,Bachelor,0.0,8874.0,0.226877,0.1815016,379.27301511444654,0.1555160992490722,0.0,63.09489885374256
2018-09-18,53.0,15000.0,393.0,25002.0,48.0,Married,2.0,Own,497.0,0.1988616911479447,2.0,0.0,0.0481136179125834,0.0,Debt Consolidation,0.0,22.0,20.0,1765.0,3969.0,621683.0,3401189.0,1250.0,0.7607841706519406,1.0,Employed,High School,32.0,9745.0,0.333502,0.3392198610464431,958.1370567293656,1.1641096453834925,0.0,64.8266049467193
1988-10-29,31.0,15000.0,409.0,53323.0,120.0,Married,1.0,Rent,804.0,0.4783497553930835,3.0,0.0,0.1043377522742741,0.0,Education,0.0,15.0,13.0,691.0,1387.0,16574.0,29676.0,1250.0,0.8573637032445582,3.0,Employed,Bachelor,9.0,6056.0,0.413823,0.4429369739775694,1993.9740129724903,2.2383792103779925,0.0,69.41060325053672
2004-12-01,24.0,135529.0,846.0,14645.0,24.0,Married,3.0,Rent,437.0,0.1600254062457102,1.0,1.0,0.1583992767326325,0.0,Other,0.0,27.0,22.0,1755.0,1337.0,1295073.0,55674.0,11294.083333333334,0.806426552274644,6.0,Employed,Master,3.0,1239399.0,0.076645,0.0640137816459352,651.7272613388698,0.0963980191403053,1.0,19.80821560002777
1993-02-11,42.0,216538.0,543.0,19774.0,48.0,Single,1.0,Rent,217.0,0.2823119944954645,4.0,1.0,0.2308828562435871,0.0,Auto,1.0,14.0,16.0,2735.0,91.0,2826.0,6884.0,18044.83333333333,0.6980088027146769,8.0,Employed,High School,17.0,7166.0,0.253274,0.2187577984168884,621.6684190239757,0.0464769279677826,1.0,45.40107750823301
2013-06-25,35.0,236588.0,672.0,4156.0,36.0,Widowed,1.0,Mortgage,1407.0,0.201858429305618,1.0,0.0,0.2389586735093741,0.0,Home,0.0,19.0,3.0,2693.0,61.0,273713.0,27308.0,19715.666666666668,0.5499754577102055,1.0,Self-Employed,High School,11.0,246405.0,0.163156,0.1354315010768,141.12180866730512,0.0785224174683739,1.0,40.77711791258341
2016-06-08,36.0,300000.0,724.0,17969.0,24.0,Married,2.0,Mortgage,218.0,0.1087329474452167,1.0,2.0,0.0687573833684544,0.0,Other,0.0,19.0,7.0,1779.0,394.0,68295.0,35337.0,25000.0,0.722116190379196,4.0,Employed,High School,17.0,32958.0,0.140969,0.1248955657328016,849.9771346331679,0.0427190853853267,1.0,32.89623696274044
1989-01-17,37.0,15000.0,421.0,26149.0,60.0,Married,3.0,Rent,361.0,0.4981201922007963,3.0,1.0,0.3483497435106659,0.0,Education,1.0,37.0,24.0,4525.0,831.0,122177.0,4204.0,1250.0,0.838905991501395,6.0,Employed,Bachelor,15.0,117973.0,0.3306489999999999,0.3695092402592874,960.9394850317212,1.057551588025377,0.0,68.070889716207
2018-03-21,33.0,50223.0,505.0,26501.0,60.0,Single,2.0,Rent,3774.0,0.6648373748812544,7.0,0.0,0.2461622481509295,0.0,Auto,0.0,26.0,26.0,2720.0,599.0,21171.0,15225.0,4185.25,0.889051040171619,4.0,Employed,Bachelor,9.0,5946.0,0.289001,0.298565896803092,855.0643976761103,1.1060425058661036,0.0,69.72959852823216
2016-01-11,39.0,300000.0,705.0,26782.0,36.0,Married,0.0,Mortgage,748.0,0.2836413223829456,5.0,0.0,0.0865780346418572,0.0,Auto,0.0,25.0,18.0,15961.0,443.0,19680.0,132732.0,25000.0,0.6648837310359292,4.0,Employed,High School,15.0,8337.0,0.169282,0.1944448282589052,987.7506377207052,0.0694300255088282,1.0,30.9993691378174
2001-12-15,58.0,76856.0,850.0,44035.0,96.0,Married,4.0,Own,230.0,0.2445672478821805,5.0,2.0,0.2774616888757042,0.0,Auto,0.0,17.0,17.0,553.0,1150.0,8152.0,954.0,6404.666666666667,0.7000445113501143,6.0,Employed,Bachelor,36.0,7198.0,0.164035,0.1480050118996721,785.1506328194408,0.1585017122128824,0.0,47.094711962828285
2017-11-27,29.0,23712.0,766.0,18229.0,120.0,Married,0.0,Rent,954.0,0.4663304634862337,6.0,0.0,0.3745394719879217,0.0,Auto,0.0,20.0,30.0,3026.0,99.0,21568.0,58680.0,1976.0,0.9444438926293012,7.0,Employed,High School,5.0,7344.0,0.200229,0.2227391978815675,380.193326989467,0.6751990521201756,0.0,56.805697246100266
1991-01-05,36.0,85210.0,831.0,66033.0,36.0,Married,0.0,Mortgage,239.0,0.347465164484558,4.0,0.0,0.4438026919851022,0.0,Debt Consolidation,0.0,20.0,15.0,2790.0,322.0,58652.0,1822.0,7100.833333333333,0.7321571815538377,2.0,Employed,High School,11.0,56830.0,0.145533,0.1746395999999999,2369.5321608655604,0.3673557790210858,0.0,47.29153394544296
2003-12-24,31.0,32576.0,509.0,28770.0,36.0,Single,3.0,Mortgage,158.0,0.0830138435183077,3.0,0.0,0.0467488122954216,0.0,Debt Consolidation,0.0,24.0,28.0,3873.0,595.0,70522.0,48019.0,2714.6666666666665,0.8238325535555693,5.0,Employed,High School,4.0,22503.0,0.26927,0.2428018494096508,1132.965937786789,0.4755522855304969,0.0,64.51886111564436
2000-08-12,46.0,300000.0,764.0,5279.0,60.0,Widowed,0.0,Mortgage,277.0,0.475279129564591,3.0,1.0,0.5935878073324987,1.0,Auto,0.0,27.0,24.0,3127.0,810.0,55726.0,5268.0,25000.0,0.8196221660066245,3.0,Employed,High School,28.0,50458.0,0.1382789999999999,0.1258336614142907,118.99057827024392,0.0158396231308097,1.0,45.90036627343427
1983-01-29,37.0,31383.0,668.0,12162.0,60.0,Married,2.0,Own,2667.0,0.4142247407503136,9.0,1.0,0.2171454204969784,1.0,Home,0.0,20.0,24.0,2010.0,1641.0,1054178.0,1193.0,2615.25,0.6829857657966266,5.0,Employed,Bachelor,14.0,1052985.0,0.193162,0.1941562345929692,318.2768501484389,1.1414881369461576,0.0,66.12069479157024
1983-05-26,18.0,49322.0,850.0,4071.0,72.0,Divorced,0.0,Mortgage,252.0,0.2194681432918327,2.0,0.0,0.1816112689341286,1.0,Debt Consolidation,0.0,20.0,7.0,21326.0,379.0,27732.0,4518.0,4110.166666666667,0.6134081076005257,8.0,Self-Employed,Bachelor,0.0,23214.0,0.104071,0.0832568,72.02693764345378,0.0788354740627193,1.0,48.670015384359154
2002-07-13,44.0,300000.0,850.0,12342.0,24.0,Married,1.0,Rent,242.0,0.419909206766441,3.0,0.0,0.4094199155847668,1.0,Debt Consolidation,0.0,22.0,7.0,7265.0,1195.0,42529.0,19954.0,25000.0,0.8530199795430505,2.0,Employed,Associate,24.0,22575.0,0.072342,0.0756899479737049,555.7722561341154,0.0319108902453646,1.0,40.86255234468867
2002-05-08,55.0,218859.0,,,60.0,Married,2.0,Rent,,0.2456826186143675,2.0,0.0,0.6504631352352357,,,0.0,22.0,29.0,1157.0,,,115051.0,18238.25,0.7581574507303812,6.0,Employed,High School,31.0,,,0.1777550272488699,239.37126461593817,0.0753017018966149,1.0,38.90544247277912
1982-11-03,39.0,300000.0,850.0,15636.0,48.0,Single,3.0,Own,171.0,0.0920520380013835,3.0,2.0,0.1799063166338096,0.0,Auto,0.0,21.0,17.0,4093.0,839.0,33420.0,16900.0,25000.0,0.6021535357977184,6.0,Employed,High School,14.0,16520.0,0.095636,0.0976373564964101,394.7975794830273,0.022631903179321,1.0,28.455772434801805
2004-09-13,44.0,42109.0,624.0,17036.0,24.0,Divorced,1.0,Own,791.0,0.2671523623640884,2.0,2.0,0.144059654254497,0.0,Other,0.0,31.0,19.0,6792.0,11129.0,19964.0,8220.0,3509.083333333333,0.5770723624096239,4.0,Employed,High School,19.0,11744.0,0.1900359999999999,0.2005638611183342,867.5302334144848,0.4726391697968087,0.0,65.63865378501957
1988-08-20,30.0,15000.0,383.0,35664.0,48.0,Married,0.0,Mortgage,353.0,0.0993288472007436,1.0,0.0,0.2074504537864091,0.0,Auto,0.0,23.0,14.0,10432.0,931.0,56099.0,38653.0,1250.0,0.6956990618828064,4.0,Employed,Associate,8.0,17446.0,0.349164,0.3448724291001738,1378.8417717058253,1.3854734173646603,0.0,66.86377945076805
1988-01-11,52.0,60976.0,644.0,30395.0,60.0,Married,3.0,Rent,319.0,0.1108963573170773,2.0,1.0,0.4487736963957444,0.0,Education,0.0,23.0,21.0,8723.0,2247.0,1138310.0,2705.0,5081.333333333333,0.6439689860348613,5.0,Employed,Associate,31.0,1135605.0,0.223395,0.2460469557828561,885.1031162276568,0.236965976691352,1.0,38.41814980848957
1981-10-03,40.0,300000.0,850.0,17730.0,108.0,Divorced,1.0,Rent,189.0,0.3260196921837349,4.0,1.0,0.0871252710410145,0.0,Other,0.0,33.0,10.0,3322.0,1752.0,31160.0,13544.0,25000.0,0.8217568412592713,9.0,Employed,Associate,22.0,17616.0,0.14773,0.158453392642185,309.06317814682126,0.0199225271258728,1.0,29.73404962237953
